0    131.4103801  137.586112   72.37223494  0  27.3526 
50   135.9480806  138.0380427  71.99544765  0  27.5459 
75   136.2083213  141.9867318  72.12006079  0  28.6175 
100  134.5945902  141.3445156  72.42748092  0  30.2503 
